id,County,Tot,"TotLess than $10,000","Tot$10,000 to $14,999","Tot$15,000 to $19,999","Tot$20,000 to $24,999","Tot$25,000 to $29,999","Tot$30,000 to $34,999","Tot$35,000 to $39,999","Tot$40,000 to $44,999","Tot$45,000 to $49,999","Tot$50,000 to $59,999","Tot$60,000 to $74,999","Tot$75,000 to $99,999","Tot$100,000 to $124,999","Tot$125,000 to $149,999","Tot$150,000 to $199,999","Tot$200,000 or more",TableReferenceId,CensusNotes 
0500000US36085,"Richmond County, New York",63,0,24,0,0,0,10,8,0,0,0,0,11,10,0,0,0,B19001E,TBD
0500000US36097,"Schuyler County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36109,"Tompkins County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36017,"Chenango County, New York",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36023,"Cortland County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36045,"Jefferson County, New York",81,16,0,0,0,0,0,0,38,0,12,0,15,0,0,0,0,B19001E,TBD
0500000US36065,"Oneida County, New York",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36103,"Suffolk County, New York",60,0,0,0,0,0,0,9,0,0,0,0,25,0,18,8,0,B19001E,TBD
0500000US36121,"Wyoming County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36015,"Chemung County, New York",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36075,"Oswego County, New York",6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,B19001E,TBD
0500000US36077,"Otsego County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36117,"Wayne County, New York",18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36001,"Albany County, New York",31,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,B19001E,TBD
0500000US36007,"Broome County, New York",35,0,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36029,"Erie County, New York",109,11,9,14,11,0,4,7,0,12,0,24,0,10,0,0,7,B19001E,TBD
0500000US36053,"Madison County, New York",25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36105,"Sullivan County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36037,"Genesee County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36071,"Orange County, New York",51,13,0,0,0,7,0,0,0,0,0,0,0,31,0,0,0,B19001E,TBD
0500000US36005,"Bronx County, New York",444,169,27,23,0,0,23,31,34,0,22,19,60,12,13,11,0,B19001E,TBD
0500000US36035,"Fulton County, New York",8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36083,"Rensselaer County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36027,"Dutchess County, New York",15,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,B19001E,TBD
0500000US36043,"Herkimer County, New York",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36089,"St. Lawrence County, New York",13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,B19001E,TBD
0500000US36113,"Warren County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36055,"Monroe County, New York",7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36111,"Ulster County, New York",40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36051,"Livingston County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36039,"Greene County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36003,"Allegany County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36009,"Cattaraugus County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
0500000US36093,"Schenectady County, New York",37,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,B19001E,TBD
0500000US36123,"Yates County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19001E,TBD
